"","ids","y0","x0","y.rescale"
"1","baseCarboniferous",100,358.863972466812,100
"2","baseFamennian",73.17,372.171084480476,78.241510074359
"3","baseFrasnian",59.76,381.970339028418,62.2187260817639
"4","baseGivetian",52.42,387.682157822555,52.8793178343767
"5","baseEifelian",45.75,393.114232085215,43.9973205236103
"6","baseEmsian",15.73,410.327267183995,15.852246641167
"7","basePragian",10.16,413.785904350081,10.1970209349845
"8","baseLochkovian",0,420.022224069475,0
