"","ids","y0","x0","y.rescale"
"1","baseCarboniferous",100,358.939589209276,100
"2","baseFamennian",77.86,372.147793520608,78.547919447216
"3","baseFrasnian",60.54,382.126899229678,62.3403734046376
"4","baseGivetian",52.19,387.608321470229,53.4377316316576
"5","baseEifelian",43.03,393.433005737659,43.9775814739087
"6","baseEmsian",19.29,410.911532554748,15.589864537817
"7","basePragian",13.96,414.49374014197,9.7718287241247
"8","baseLochkovian",0,420.510327202885,0
